web-scraper-order,web-scraper-start-url,url,url-href,content
"1520025794-5907","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2012/11/30/movies/back-to-1942-by-chinese-director-feng-xiaogang.html","http://www.nytimes.com/2012/11/30/movies/back-to-1942-by-chinese-director-feng-xiaogang.html","Into the sweeping imagery and macrohistory, the film intercuts personal stories: a landlord who learns that famine is a great equalizer; political leaders who have good instincts but are overwhelmed; priests who question their faith. Tim Robbins turns up briefly in the largely Chinese cast as the American priest Thomas Megan. Adrien Brody is given the only thing close to a fully realized character, playing the journalist Theodore H. White, who tries to speak truth to power."
"1520027541-10558","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/10/31/movies/golden-slumbers-a-film-about-cambodian-cinema.html","http://www.nytimes.com/2013/10/31/movies/golden-slumbers-a-film-about-cambodian-cinema.html","Actors and directors were exiled or killed, films were destroyed, and cinemas were left to rot as part of the Khmer Rouge’s genocidal purge (which has been the subject of other Cambodian documentaries, notably those of Rithy Panh). Mr. Chou, a grandson of a prominent producer from an earlier era, gleans traces of this erased history (mostly 1960-1975) by interviewing surviving directors (such as Ly Bun Yim) and a star actress, Dy Saveth, who is now a dance instructor. He tantalizingly postpones showing us clips from these lost films, or from providing the reassurance that any do or do not exist."
"1520026730-8362","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/07/movies/dirty-wars-directed-by-richard-rowley.html","http://www.nytimes.com/2013/06/07/movies/dirty-wars-directed-by-richard-rowley.html","In the official United States explanation of what happened, the women were victims of a Taliban honor killing, although American soldiers were seen digging bullets out of their bodies. Mr. Daoud’s death was called “unfortunate.”"
"1520027464-10345","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/10/18/movies/hellbenders-a-spoof-from-jt-petty.html","http://www.nytimes.com/2013/10/18/movies/hellbenders-a-spoof-from-jt-petty.html","There are some good lines. (“I’m a woman, and you’re a Catholic; everything I do is a sin to you.”) But this feature film, written and directed by J. T. Petty, opens unpromisingly. We’re introduced to the group in their squalid home base, where they broadcast each intended sin (“lust,” “wrath” or “sloth”) as they go about daily activities (looking at pornography, punching one another or wallowing in filth). Like failed sketch comedy, the gag becomes prescriptive and runs a little too long."
"1520027492-10419","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/10/18/movies/12-years-a-slave-holds-nothing-back-in-show-of-suffering.html","http://www.nytimes.com/2013/10/18/movies/12-years-a-slave-holds-nothing-back-in-show-of-suffering.html","“12 Years a Slave” is rated R (Under 17 requires accompanying parent or adult guardian). Slave-trade violence."
"1520026749-8429","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/14/movies/a-bling-ring-lusting-after-celebrity-trinkets.html","http://www.nytimes.com/2013/06/14/movies/a-bling-ring-lusting-after-celebrity-trinkets.html","Mostly rich kids with access to cars, drugs and Internet gossip sites, these low-affect rebels hang out at clubs frequented by Hollywood’s gilded youth — at one point Ms. Dunst herself floats past their table — and believe that anything not already in their grasp should be. And so they start grabbing, breaking into the surprisingly unprotected homes of the beautiful and glamorous and making off with whatever catches their eye: shoes, dresses, handbags, watches, objets d’art, rolls of cash."
"1520026601-7983","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/05/10/movies/venus-and-serena-a-documentary-about-the-williams-sisters.html","http://www.nytimes.com/2013/05/10/movies/venus-and-serena-a-documentary-about-the-williams-sisters.html","This means that tennis fans will find much to enjoy but very little that they haven’t already seen or heard. The story of how Venus and Serena changed tennis — pushed, coached and nurtured by their father, Richard, and their less talkative but no less determined mother, Oracene — is a remarkable chapter in the history of race and sports in America. The version told here is detailed but also superficial, since Ms. Baird’s and Ms. Major’s intentions and methods are more promotional than journalistic."
"1520027435-10265","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/10/11/movies/captain-phillips-stars-tom-hanks-as-a-high-seas-hostage.html","http://www.nytimes.com/2013/10/11/movies/captain-phillips-stars-tom-hanks-as-a-high-seas-hostage.html","Mr. Greengrass likes to work fast. One minute Phillips is hugging his wife at the airport and the next he’s walking the decks of the Maersk Alabama, testing its unlocked security gates and running his crew through a safety drill. Almost as soon as the crew finishes the exercise, it’s confronted with a real-world threat: two rapidly approaching skiffs. Phillips and the crew dodge the skiffs by increasing their speed (the real ship’s speed topped out at 18 knots, or about 21 miles per hour) and shifting course to churn up destabilizing waves. Badly rocked, their jerry-built engines sputtering, the skiffs turn back, but the next day, one returns with four heavily armed Somali men. Led by Muse (the newcomer Barkhad Abdi, very, very fine), the Somalis board the Alabama, initiating a harrowing siege."
"1520026810-8596","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/28/movies/in-white-house-down-channing-tatum-rescues-the-nation.html","http://www.nytimes.com/2013/06/28/movies/in-white-house-down-channing-tatum-rescues-the-nation.html","At 33, Mr. Tatum has excellent timing — Mr. Willis is 58; Brad Pitt, 49; Will Smith, 44 — which is matched by that of his character, who’s also interviewing for a Secret Service job with a snobby skeptic (Maggie Gyllenhaal). Well, he shows her as he swats away villainy in a White House that’s conveniently short of effective guards and surveillance cameras and packed with valuable team players like James Woods, Richard Jenkins, Lance Reddick and the invaluable slow-boiler Jason Clarke. Whether Mr. Tatum is upstaging these inveterate scene savers and stealers or taking the presidential limousine out for a spin on the Great Lawn for a demolition derby that doubles as a Cadillac commercial, he sells the role and himself with athletic grace and a star’s self-assured charm."
"1520026737-8385","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/07/movies/much-ado-about-nothing-directed-by-joss-whedon.html","http://www.nytimes.com/2013/06/07/movies/much-ado-about-nothing-directed-by-joss-whedon.html","Here I should confess a bias. I prefer my Shakespeare in modern clothing and with American accents, and so I like Mr. Whedon’s take on “Much Ado About Nothing” better than Kenneth Branagh’s star-studded, fancy-dress 1993 version. In this one the costumes, the sets and the voices anchor the play in a pop-cultural dimension where it sparkles effortlessly, and a few loose ends and incongruities only increase the fun. The Italian political context in which Shakespeare embedded his couples was never very plausible or coherent, and here it is enough to know that they dwell in a world of money, power, shifting allegiance and factional intrigue."
"1520026482-7632","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/04/25/movies/out-takes-from-the-life-of-a-happy-man-by-jonas-mekas.html","http://www.nytimes.com/2013/04/25/movies/out-takes-from-the-life-of-a-happy-man-by-jonas-mekas.html","Although he speaks in intermittent voice-over in “Out-Takes,” Mr. Mekas doesn’t, I think, say the woman’s name (Hollis Melton), perhaps because it’s too private or painful or just incidental to the way she looked at his camera back then. She appears throughout the movie, along with their children, Oona and Sebastian, and together they present an unposed, casually intimate portrait of domestic tranquillity. Every so often, one, two or three will walk on a city sidewalk or in some country greenery. She looks at the camera more than the children, who often ignore it as if it were any other household appliance, which it was. Only once does a child seem irked by the camera’s presence or possibly the man behind it; whatever the case, it jerkily shifts view, a move suggestive of a hurriedly averted gaze."
"1520026391-7425","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/04/05/movies/6-souls-with-julianne-moore-and-jonathan-rhys-meyers.html","http://www.nytimes.com/2013/04/05/movies/6-souls-with-julianne-moore-and-jonathan-rhys-meyers.html","A cross-wearing forensic psychiatrist (Julianne Moore) faces a particularly diabolical case study in movie-ready madness: a guy with a pencil mustache (Jonathan Rhys Meyers) who changes, with a celery-crunch snap of the neck, into other personalities. Her dad, also a shrink (Jeffrey DeMunn), somewhat churlishly presents his daughter with this diagnostic challenge “because you’ve stopped asking questions.”"
"1520026119-6844","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/02/22/movies/rubberneck-and-red-flag-from-alex-karpovsky.html","http://www.nytimes.com/2013/02/22/movies/rubberneck-and-red-flag-from-alex-karpovsky.html","“Rubberneck,” though, is too limp and lacking in texture to give those questions dramatic shape, much less earn the title of thriller. It’s dragged down by non-scene after non-scene, and filmmaking choices that don’t earn their keep."
"1520026066-6708","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/02/08/movies/once-every-day-a-richard-foreman-production.html","http://www.nytimes.com/2013/02/08/movies/once-every-day-a-richard-foreman-production.html","Shot in video that looks like video rather than like video that’s pretending to be film, this densely packed 66-minute movie opens with the sounds of “Help me!” reverberating against a black screen. The first image is of a young man with dark hair, an aquiline nose and penetrating eyes looking directly at the camera."
"1520026514-7732","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/04/26/movies/mud-stars-matthew-mcconaughey-and-reese-witherspoon.html","http://www.nytimes.com/2013/04/26/movies/mud-stars-matthew-mcconaughey-and-reese-witherspoon.html","Mr. Nichols’s screenplay is perhaps a little too heavily plotted, especially toward the end, when everything comes together neatly and noisily, but he more than compensates with graceful rhythm, an unfussy eye for natural beauty and a sure sense of character and place. What might have been an earnest, oversensitive, stereotypically Sundance-y piece of regionalist misery is leavened by suspense and jolts of laughter."
"1520026226-7019","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/03/08/movies/girl-rising-by-richard-e-robbins.html","http://www.nytimes.com/2013/03/08/movies/girl-rising-by-richard-e-robbins.html","If “Girl Rising” is wholly a vehicle furthering the cause of girls’ education across the globe, it’s more of a multicolored bus to worthy destinations than a pace car. In this twist on the social-issue documentary, girls act out stories adapted from their own lives by writers from their own countries, including Edwidge Danticat, Aminatta Forna and Manjushree Thapa. The hybrid results feature occasional bold strokes alongside ad-pitch eye candy and sleeve-tugging."
"1520026698-8286","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/07/movies/as-cool-as-i-am-starring-claire-danes-and-james-marsden.html","http://www.nytimes.com/2013/06/07/movies/as-cool-as-i-am-starring-claire-danes-and-james-marsden.html","Lainee and Chuck were themselves teenagers when they conceived Lucy near the very jungle gym in which Lucy is first seen doing stunts with her literary-minded boyfriend, Kenny (Thomas Mann). Frustrated at being abandoned for long periods, Lainee indulges in casual affairs when opportunities arise."
"1520027441-10280","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/10/11/movies/symphony-of-the-soil-a-salute-to-what-feeds-us.html","http://www.nytimes.com/2013/10/11/movies/symphony-of-the-soil-a-salute-to-what-feeds-us.html","Filming on four continents and with contributions from impassioned scientists, farmers and foodies, Ms. Garcia explains how dead dirt is transformed into living soil — and, perhaps more important, how many of our farming practices are effecting the reverse. But this isn’t simply another plea for sustainable agriculture and the rejection of herbicides; celebration, not disapproval, is Ms. Garcia’s default tone."
"1520026678-8219","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/05/31/movies/now-you-see-me-directed-by-louis-leterrier.html","http://www.nytimes.com/2013/05/31/movies/now-you-see-me-directed-by-louis-leterrier.html","It’s one thing to watch a magician pull a rabbit out of a hat. It’s quite another to watch a movie of the same thing. Movies are themselves a kind of magic, dependent on technological wizardry. That’s why, when watching a film of a humble magic trick, you feel no sense of wonder, for the stunt has already been accomplished in a medium that’s all about illusion. So what, you shrug."
"1520026086-6780","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/02/15/movies/saving-lincoln-directed-by-salvador-litvak.html","http://www.nytimes.com/2013/02/15/movies/saving-lincoln-directed-by-salvador-litvak.html","It is an uneasy marriage. As might be expected, the whole affair has an artificial look reminiscent of a community theater production on a cardboard set. The vintage images don’t add enough to make up for the visual distraction."
"1520026074-6745","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/02/14/movies/a-good-day-to-die-hard-with-bruce-willis.html","http://www.nytimes.com/2013/02/14/movies/a-good-day-to-die-hard-with-bruce-willis.html","McClane is in no position to argue at just that moment, though you can be sure he will have the last word. (It’s not “Yippee ki-yay,” which is reserved for a different Russian villain and which has somehow joined “Make my day” and “I’ll be back” in the lexicon of deathless action-movie catchphrases.) But the bad guy’s remark pays oblique homage to the longevity of the “Die Hard” franchise, which made a movie star of Bruce Willis in 1988, and also perhaps to its patriarchal, populist politics."
"1520026167-6901","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/03/01/movies/leviathan-from-lucien-castaing-taylor-and-verena-paravel.html","http://www.nytimes.com/2013/03/01/movies/leviathan-from-lucien-castaing-taylor-and-verena-paravel.html","Not that the filmmakers are pushing a vegetarian or environmentalist point of view. They are trying, instead, to take in the details and rhythms of life and death at sea without ideas or preconceptions. In the final credits they record not only the names of the crew members but also those of the fauna around them, including Larus marinus (commonly known as the sea gull) and Melanogrammus aeglefinus (appearing on menus as haddock)."
"1520026121-6860","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/02/22/movies/snitch-starring-dwayne-johnson.html","http://www.nytimes.com/2013/02/22/movies/snitch-starring-dwayne-johnson.html","“Snitch” is rated PG-13 (Parents strongly cautioned) for drugs and violence."
"1520027672-10852","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/11/15/movies/charlie-countryman-with-shia-labeouf.html","http://www.nytimes.com/2013/11/15/movies/charlie-countryman-with-shia-labeouf.html","In the opening scene, a weeping Charlie (Shia LaBeouf) observes his dying mother (Melissa Leo) being taken off life support in a Chicago hospital. A moment later, her ghost is sitting beside him advising him to go to Bucharest, Romania. Why Bucharest?"
"1520026514-7729","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/04/26/movies/mud-stars-matthew-mcconaughey-and-reese-witherspoon.html","http://www.nytimes.com/2013/04/26/movies/mud-stars-matthew-mcconaughey-and-reese-witherspoon.html","Ellis and Neckbone are a little afraid of Mud, but Ellis in particular is immediately drawn to him, taking his wild stories (“stretchers,” Tom Sawyer might have called them) at face value and adopting the man as a cause and a surrogate father. (Ellis’s actual dad, played by Ray McKinnon, is a stern and moody fisherman struggling with hard times and a failing marriage)."
"1520026625-8045","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/05/17/movies/elemental-an-environmental-documentary.html","http://www.nytimes.com/2013/05/17/movies/elemental-an-environmental-documentary.html","The inventor, Jay Harman, an Australian who grew up in an orphanage, works closely with his wife to raise cash for his intriguing ideas for adapting natural forms into technological solutions. His story and that of Rajendra Singh, an Indian water official spreading the word about the filthiness of the Ganges, grow repetitive, but even that flaw seems to reflect the realities of their struggles. (The Ganges tour incidentally yields one of the best on-screen identifications of a talking head: “Hermit.”)"
"1520027591-10661","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/11/01/movies/in-sweet-dreams-rwandan-entrepreneurship.html","http://www.nytimes.com/2013/11/01/movies/in-sweet-dreams-rwandan-entrepreneurship.html","“Sweet Dreams,” a documentary about efforts by the Brooklyn-based Blue Marble Ice Cream company to help a group of Rwandan women open their own shop, could have come off as insensitive or twee. And in the first 10 minutes, I worried that it was, indeed, about how artisanal food could save Africa."
"1520026128-6869","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/02/23/movies/keri-russell-in-dark-skies.html","http://www.nytimes.com/2013/02/23/movies/keri-russell-in-dark-skies.html","An expert on extraterrestrial abduction (J. K. Simmons, masterfully lending credibility) largely explains the visitations. Nevertheless, on the Fourth of July, the Barretts — to “America the Beautiful” — must revisit their torments anew."
"1520026706-8303","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/07/movies/hello-herman-directed-by-michelle-danner.html","http://www.nytimes.com/2013/06/07/movies/hello-herman-directed-by-michelle-danner.html","Pointing at everything and elucidating nothing, “Hello Herman” arrives freighted with the anti-bullying agenda of its director, Michelle Danner. Unlike Gus Van Sant, whose “Elephant” responded to the Columbine High School massacre with wondering distance and humility, Mr. Mailer wants culprits and closure. Watching his frantic attempts to explain the inexplicable, I was reminded of Michael Moore’s “Bowling for Columbine,” when he asks the musician Marilyn Manson what he would say to the Columbine killers."
"1520027064-9322","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/08/16/movies/lee-daniels-the-butler-stars-forest-whitaker.html","http://www.nytimes.com/2013/08/16/movies/lee-daniels-the-butler-stars-forest-whitaker.html","But Cecil and Louis, in the end, are doing the same work: they are insisting that their country, at long last, recognize them as full citizens and human beings. Mr. Daniels measures how much of this work has been accomplished, at what cost and with what enemies and allies, and never lets us suppose that it is finished. He dedicates “The Butler” to “the heroes of the civil rights movement” and leaves no doubt that people like the title character — including the unsung maids, Pullman porters, janitors and kitchen workers who toiled far from the White House — belong in that category. We remember those who marched and who stood up for themselves in the face of injustice. It is good to remember that, to paraphrase Milton, they also stand who only wait and serve."
"1520025783-5860","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2012/11/23/movies/hitchcock-with-anthony-hopkins-and-helen-mirren.html","http://www.nytimes.com/2012/11/23/movies/hitchcock-with-anthony-hopkins-and-helen-mirren.html","“Hitchcock” is rated PG-13 (Parents strongly cautioned). Some “Psycho” and Ed Gein violence."
"1520027052-9277","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/08/16/movies/herblock-the-black-the-white-about-herbert-block.html","http://www.nytimes.com/2013/08/16/movies/herblock-the-black-the-white-about-herbert-block.html","It’s fortunate that the cartoons on display are such instantly satisfying works of popular genius, because, despite its subject, “Herblock” shows how even an edifying talking-heads documentary bumps up against the limitations of the format. Even as we admire Herblock’s gut sense, informed not by reflexive cynicism but by a big heart for his country, all these encomiums grow wearying to watch. But you could do worse than this introduction to an inspiring artist and farsighted patriot."
"1520026773-8492","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/14/movies/fighting-ugandas-anti-homosexuality-bill-in-call-me-kuchu.html","http://www.nytimes.com/2013/06/14/movies/fighting-ugandas-anti-homosexuality-bill-in-call-me-kuchu.html","Other valiant souls include his closest friend, Naome, a lesbian activist, and Bishop Christopher Senyonjo, who has been expelled from the Anglican Church of Uganda for his defense of gay rights. The film’s most upsetting scene is a clash between antigay and gay activists at Mr. Kato’s funeral."
"1520026913-8914","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/07/19/movies/surreal-song-and-dance-in-the-rooftop.html","http://www.nytimes.com/2013/07/19/movies/surreal-song-and-dance-in-the-rooftop.html","In the 2011 remake of “The Green Hornet,” in which he played Kato, Jay Chou, the Taiwanese pop singer and actor, paid homage to Bruce Lee. Now, in “The Rooftop,” a mash-up of genres he calls a musical action film, Mr. Chou nods at everyone from Busby Berkeley to John Travolta to the Coen brothers."
"1520025783-5854","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2012/11/23/movies/hitchcock-with-anthony-hopkins-and-helen-mirren.html","http://www.nytimes.com/2012/11/23/movies/hitchcock-with-anthony-hopkins-and-helen-mirren.html","The credits for the new movie “Hitchcock” state that it is based on a book by Stephen Rebello. It isn’t, not really, though details and true stories from the book have been slipped into the mix amid amusing performances, historical re-creations and heavily perfumed fertilizer. The book, “Alfred Hitchcock and the Making of ‘Psycho,’ ” is a fast, diverting read that, true to its title, tracks how the master of suspense, sometimes with surprising effort, made his influential, perverse shocker. “Hitchcock,” by contrast, is rather like Norman Bates, that nervous pretty boy with mommy issues and a bobbing Adam’s apple, in that it too takes extravagant liberties with the dead."
"1520026739-8392","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/07/movies/you-aint-seen-nothin-yet-by-alain-resnais.html","http://www.nytimes.com/2013/06/07/movies/you-aint-seen-nothin-yet-by-alain-resnais.html","I mean the actors. Or maybe not. “You Ain’t Seen Nothin’ Yet” is a sly, elegant meditation on the relationship between reality and artifice. But it is a thought-experiment driven above all by emotion. The actual actors, united in make-believe grief, are moved to create a second reality full of pain, desire and loss. “Eurydice” is partly about the fleeting nature of love and the vain, glorious hope that art might somehow arrest the passage of time and give back what time so heedlessly takes away. The young unknowns of the Compagnie de la Colombe and the elder luminaries of French cinema and the Comédie-Française explore these themes with exemplary ardor. Even as the structure of the film makes it obvious that they are pretending, you feel right along with them."
"1520025733-5689","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2012/11/09/movies/starlet-with-dree-hemingway.html","http://www.nytimes.com/2012/11/09/movies/starlet-with-dree-hemingway.html","There’s an absurdity to this burgeoning relationship, as when Jane follows a startled Sadie to her regular church bingo game, that Mr. Baker by turns exploits and smartly reins in. Working with the cinematographer Radium Cheung, Mr. Baker initially focuses on what separates his characters only to then bring them into harmonious play in the wide-screen frame, which seems to expand as their relationship does. The acuity of his visual style is complemented by his sensitive work with his actresses, whose unforced performances deepen the movie’s emotional realism. A model, Ms. Hemingway (her mother is Mariel Hemingway) has appeared in only a few films and is a spectacular find, as is Ms. Johnson, a longtime Angeleno making a true, piercing screen debut."
"1520026995-9111","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/08/07/movies/kid-thing-finds-a-girl-in-a-grown-up-test.html","http://www.nytimes.com/2013/08/07/movies/kid-thing-finds-a-girl-in-a-grown-up-test.html","The sparse, somewhat surreal “Kid-Thing,” a new feature from the Zellner brothers, is certainly disturbing. Whether it is anything more than that depends on how much time you want to invest in contemplating the fragments you’re given."
"1520026911-8913","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/07/19/movies/stephen-moyer-and-radha-mitchell-star-in-evidence.html","http://www.nytimes.com/2013/07/19/movies/stephen-moyer-and-radha-mitchell-star-in-evidence.html","You mean, like the rest of the cast?"
"1520026874-8808","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/07/12/movies/terms-and-conditions-may-apply-details-digital-age-loss-of-privacy.html","http://www.nytimes.com/2013/07/12/movies/terms-and-conditions-may-apply-details-digital-age-loss-of-privacy.html","Opens on Friday in Manhattan."
"1520026641-8100","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/05/17/movies/valentinos-ghost-a-documentary-by-michael-singh.html","http://www.nytimes.com/2013/05/17/movies/valentinos-ghost-a-documentary-by-michael-singh.html","Make no mistake, this documentary has an agenda; you won’t find an Israeli official or a Pentagon spokesman. But there is humor, from the comedians Maz Jobrani, Aron Kader and Ahmed Ahmed, about the challenges of being of Middle Eastern descent in America."
"1520026717-8327","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/06/07/movies/the-prey-a-thriller-starring-albert-dupontel.html","http://www.nytimes.com/2013/06/07/movies/the-prey-a-thriller-starring-albert-dupontel.html","Mr. Valette sets the pace to relentless after the prison break and rarely lets it ease up. It’s a shrewd strategy partly because the fast-moving story — with its location changes, plot turns and increasingly crowded cast (Natacha Régnier induces shivers as Jean-Louis’s wife) — doesn’t leave much room for nit-picking even as the improbabilities rapidly, preposterously, mount up. Every so often, Mr. Valette folds in a nicely choreographed action bit — at one point Franck darts through oncoming traffic on a highway while at another he hangs off a speeding train — that show off his chops and Mr. Dupontel’s fitness. At times, “The Prey” evokes the French import “Tell No One,” but it’s no insult to say that it doesn’t aspire to art-house significance, just to white-knuckled entertainment."
"1520025930-6359","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2012/12/28/movies/promised-land-with-matt-damon-directed-by-gus-van-sant.html","http://www.nytimes.com/2012/12/28/movies/promised-land-with-matt-damon-directed-by-gus-van-sant.html","With his co-worker Sue (Frances McDormand), he arrives in a small farming town, believing that he is offering the local landowners a lifeline. Some of them, hearing the amounts his company is offering for drilling rights to their land, are eager to sign up, but Steve runs into trouble when an old-timer (Hal Holbrook) starts raising questions about what fracking will do to the water supply, the livestock and the land itself."
"1520026837-8690","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/07/03/movies/in-the-lone-ranger-tonto-takes-center-stage.html","http://www.nytimes.com/2013/07/03/movies/in-the-lone-ranger-tonto-takes-center-stage.html","The Lone Ranger is Dan’s brother, John (Armie Hammer), an idealistic government lawyer who arrives in town armed with a copy of John Locke’s “Two Treatises of Government” and whose belief in the rule of law will be sorely tested. John, who does not carry a gun, carries a torch for his brother’s wife and eventually acquires a mysterious white horse, the “William Tell Overture” and the moniker kemo sabe, bestowed by his newfound sidekick, Tonto. Tonto also persuades him to cover his eyes, which generates a new spin on the old catchphrase: “What’s with the mask?”"
"1520025796-5910","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2012/11/30/movies/certainty-by-mike-omalley-directed-by-peter-askin.html","http://www.nytimes.com/2012/11/30/movies/certainty-by-mike-omalley-directed-by-peter-askin.html","1 hour 44 minutes; not rated"
"1520027243-9769","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/09/13/movies/in-the-family-de-niro-and-pfeiffer-head-a-mob-family.html","http://www.nytimes.com/2013/09/13/movies/in-the-family-de-niro-and-pfeiffer-head-a-mob-family.html","The style of the movie — directed by Mr. Besson from a screenplay he wrote with Michael Caleo and adapted from Tonino Benacquista’s novel, “Malavita” — might be described as screwball noir. If there aren’t a lot of belly laughs, “The Family” stirs up an appalled amusement at its gleeful amorality. Some of the heartiest laughs come from the grisly scenes of Giovanni triumphantly venting his rage when he doesn’t get instant gratification or feels disrespected."
"1520026527-7769","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/05/02/movies/memories-look-at-me-directed-by-song-fang.html","http://www.nytimes.com/2013/05/02/movies/memories-look-at-me-directed-by-song-fang.html","And when Ms. Song notices her father’s sagging cheeks and her mother’s ragged fingernails — and tucks both parents in at night, making them the children — her attention to their welfare is one of the film’s loveliest threads. A recurring image shows her watching them sleep, as though burning a new memory as a hedge against their mortality."
"1520026012-6577","http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html","http://www.nytimes.com/2013/01/25/movies/werner-herzogs-happy-people-a-year-in-the-taiga.html","http://www.nytimes.com/2013/01/25/movies/werner-herzogs-happy-people-a-year-in-the-taiga.html","He tunes in and out of their lives (with a digression on the struggling Ket people of the taiga) as they wrangle with the wilderness: prepping cabins, setting traps, flushing out furry critters with equally furry dogs. One bearded trapper says he received his stake of land in the early 1970s, suggesting an autonomy that transcends the passing of empires. (Another, Mr. Herzog points out, is related to the filmmaker Andrei Tarkovsky.)"
